respondent_id,xyz_vaccine,seasonal_vaccine
38286,0.48823297,0.58130115
38287,0.004768499,0.61088747
38288,0.009278518,0.85071874
38289,0.045395147,0.8598744
38290,0.155272,0.37244022
38291,0.04486144,0.9506009
38292,0.41424745,0.07434159
38293,0.029046958,0.9312463
38294,0.49584803,0.29759377
38295,0.3688389,0.71626496
38296,0.017849382,0.025251478
38297,0.58311206,0.79035074
38298,0.23837143,0.51781845
38299,0.0059029935,0.03867215
38300,0.8170777,0.8069082
38301,0.4234468,0.90207845
38302,0.22531308,0.47600123
38303,0.025917644,0.057212878
38304,0.0054380912,0.27389768
38305,0.03417576,0.16300341
38306,0.006390277,0.75822437
38307,0.25778422,0.7909311
38308,0.034600332,0.118283406
38309,0.013369211,0.22288053
38310,0.011110654,0.04162575
38311,0.64001113,0.8763718
38312,0.120639406,0.13321894
38313,0.17325458,0.69657606
38314,0.004820892,0.031116772
38315,0.68185484,0.4422341
38316,0.04770086,0.054464493
38317,0.0118835475,0.032406736
38318,0.06339629,0.9719882
38319,0.6134128,0.8508398
38320,0.10924138,0.73368555
38321,0.88056505,0.26225674
38322,0.17403616,0.26206663
38323,0.06812536,0.044407994
38324,0.28726438,0.9323135
38325,0.56503505,0.8932983
38326,0.016199542,0.0568805
38327,0.08642236,0.3109327
38328,0.37527418,0.5671808
38329,0.07888718,0.9141255
38330,0.51086617,0.92947876
38331,0.030140853,0.34869552
38332,0.16630562,0.19897051
38333,0.17272568,0.05103466
38334,0.61539936,0.37789163
38335,0.41007695,0.65531635
38336,0.040118814,0.59523505
38337,0.7291305,0.9109447
38338,0.85785085,0.89262265
38339,0.7038238,0.7921839
38340,0.14352816,0.6755419
38341,0.9239992,0.94216484
38342,0.29957056,0.43601575
38343,0.22389969,0.6668184
38344,0.07744865,0.47647065
38345,0.21878205,0.3868123
38346,0.010617961,0.035536226
38347,0.83378905,0.95261955
38348,0.0041230894,0.011970016
38349,0.02755996,0.008039399
38350,0.72675115,0.91215026
38351,0.0077251834,0.044809703
38352,0.034821093,0.08594161
38353,0.4394779,0.9591388
38354,0.48230448,0.9571748
38355,0.41075674,0.89526665
38356,0.1511066,0.42320487
38357,0.8371127,0.88915884
38358,0.29386416,0.25365254
38359,0.027492864,0.08107595
38360,0.041217823,0.16252168
38361,0.51267606,0.09357736
38362,0.06928878,0.07848518
38363,0.055059396,0.7750566
38364,0.027421204,0.21564017
38365,0.7394972,0.95794815
38366,0.054631494,0.41727006
38367,0.5145085,0.6435851
38368,0.106908314,0.025286285
38369,0.5820858,0.857822
38370,0.065723054,0.4491548
38371,0.14606938,0.08206435
38372,0.15294687,0.47517475
38373,0.30380845,0.3890379
38374,0.16678654,0.29548553
38375,0.3312395,0.55279976
38376,0.060186047,0.44164264
38377,0.26285157,0.22905666
38378,0.002812716,0.02192388
38379,0.13853079,0.72055274
38380,0.20889562,0.9910102
38381,0.4902542,0.094931245
38382,0.081697,0.6231468
38383,0.010948362,0.027996683
38384,0.2757783,0.29598156
38385,0.02343465,0.05633257
38386,0.82451457,0.920014
38387,0.01123489,0.5070901
38388,0.17124696,0.6071109
38389,0.20363131,0.7313732
38390,0.035844788,0.031873528
38391,0.9344576,0.9764357
38392,0.16652328,0.86164814
38393,0.908947,0.95378923
38394,0.4744447,0.9239764
38395,0.101176806,0.30900156
38396,0.074132256,0.1812377
38397,0.5998721,0.9245547
38398,0.008708116,0.016604954
38399,0.014707165,0.2710332
38400,0.7895358,0.8931292
38401,0.30685934,0.5415725
38402,0.039114576,0.03272218
38403,0.046380114,0.44056284
38404,0.04315253,0.1124906
38405,0.3514647,0.7446457
38406,0.1574018,0.033666108
38407,0.49032515,0.6503635
38408,0.0147480285,0.08473365
38409,0.009580837,0.1553937
38410,0.014359433,0.13446772
38411,0.6449123,0.93628615
38412,0.10210611,0.9087085
38413,0.294169,0.39128834
38414,0.46063578,0.7110475
38415,0.010043651,0.07386565
38416,0.05848222,0.9179993
38417,0.10563453,0.1087778
38418,0.0009851266,0.014824015
38419,0.6059451,0.56910163
38420,0.017212285,0.10660044
38421,0.44158787,0.21373437
38422,0.7664451,0.43633357
38423,0.048732214,0.84505683
38424,0.0067335344,0.048328638
38425,0.28116053,0.7964763
38426,0.00771416,0.46873516
38427,0.06549325,0.104363814
38428,0.31606472,0.54838693
38429,0.6388396,0.8488689
38430,0.15886536,0.17558745
38431,0.67033607,0.7853525
38432,0.06080162,0.7845586
38433,0.7032184,0.9414495
38434,0.30468184,0.3671545
38435,0.014714788,0.46504098
38436,0.44066063,0.41888607
38437,0.03601945,0.69125974
38438,0.45742196,0.9781675
38439,0.026114458,0.10298157
38440,0.1500999,0.64684165
38441,0.79657704,0.9116535
38442,0.09815161,0.84334844
38443,0.04492944,0.017889736
38444,0.02473366,0.1256926
38445,0.25254112,0.14419071
38446,0.011415422,0.50395507
38447,0.055340834,0.08660804
38448,0.08121722,0.6322179
38449,0.019379754,0.06365606
38450,0.5047359,0.94709545
38451,0.08360922,0.0377405
38452,0.5907901,0.6083631
38453,0.09905364,0.92541474
38454,0.46236047,0.93042135
38455,0.1491262,0.17292145
38456,0.05857555,0.26939538
38457,0.101813756,0.6698916
38458,0.0065444,0.0059337486
38459,0.80444086,0.7682116
38460,0.042149,0.86195534
38461,0.016037242,0.6881612
38462,0.8229143,0.51258385
38463,0.6566126,0.93415385
38464,0.30355752,0.88445973
38465,0.018534886,0.107611366
38466,0.006278069,0.10016269
38467,0.50019693,0.9196847
38468,0.2276103,0.8180463
38469,0.007930941,0.14158574
38470,0.49933782,0.91843414
38471,0.044894516,0.021484306
38472,0.18876125,0.17924699
38473,0.14060627,0.17267515
38474,0.08619466,0.34628242
38475,0.03803225,0.3080993
38476,0.018833056,0.10443753
38477,0.06341249,0.098286904
38478,0.8299889,0.8540604
38479,0.13261296,0.81469
38480,0.5970025,0.7658752
38481,0.06839605,0.33064193
38482,0.7319276,0.95402354
38483,0.02376785,0.08572036
38484,0.056949936,0.5694065
38485,0.008762208,0.74765503
38486,0.12935713,0.7915039
38487,0.092677996,0.48813012
38488,0.55839074,0.50812185
38489,0.10055353,0.07956082
38490,0.03695781,0.9819749
38491,0.31820518,0.8957428
38492,0.01442726,0.42662352
38493,0.026944654,0.0039022758
38494,0.110896796,0.9662271
38495,0.24125059,0.9016527
38496,0.08243791,0.07412644
38497,0.34977806,0.768961
38498,0.085115045,0.31011936
38499,0.011459583,0.023687642
38500,0.021077147,0.11435901
38501,0.07412952,0.8691935
38502,0.1616923,0.50284034
38503,0.032710984,0.6695088
38504,0.057484675,0.2057177
38505,0.078666605,0.50306994
38506,0.05784181,0.87421566
38507,0.95739,0.9874942
38508,0.016970014,0.08106593
38509,0.048723184,0.06799139
38510,0.64140403,0.8505756
38511,0.06686244,0.9457739
38512,0.40585268,0.7344947
38513,0.058522955,0.11028345
38514,0.16563438,0.46119604
38515,0.18649653,0.9323171
38516,0.31409645,0.7884948
38517,0.11997739,0.60197514
38518,0.53679085,0.9959602
38519,0.033867,0.041542113
38520,0.315445,0.80850923
38521,0.100958385,0.4854561
38522,0.017947005,0.41729262
38523,0.09522559,0.30519554
38524,0.05294409,0.71862656
38525,0.35861436,0.40515128
38526,0.7964252,0.82585245
38527,0.039506778,0.13461664
38528,0.04594404,0.87446564
38529,0.011060831,0.06474297
38530,0.008236862,0.035763524
38531,0.059570547,0.5843751
38532,0.53123283,0.85796636
38533,0.030293195,0.051356267
38534,0.07526334,0.10577695
38535,0.060915086,0.7499635
38536,0.05709542,0.48727518
38537,0.7946181,0.9771582
38538,0.96476626,0.985209
38539,0.048282098,0.7600011
38540,0.46767688,0.86094904
38541,0.09493421,0.26290575
38542,0.08986704,0.082593754
38543,0.24742532,0.89097744
38544,0.28251383,0.35146242
38545,0.7088728,0.9548724
38546,0.05363706,0.12525067
38547,0.025561728,0.73348856
38548,0.14035039,0.22412108
38549,0.15952973,0.8197277
38550,0.018495744,0.48387605
38551,0.37913612,0.79494184
38552,0.16676375,0.47809157
38553,0.43356147,0.44335687
38554,0.3406981,0.7548497
38555,0.0116467355,0.271288
38556,0.006910265,0.11974256
38557,0.020747444,0.12235132
38558,0.021971487,0.12834609
38559,0.07075223,0.49660435
38560,0.011993686,0.07161337
38561,0.92534643,0.87960017
38562,0.52032894,0.96757555
38563,0.117488034,0.023395032
38564,0.1170348,0.8720476
38565,0.8396696,0.5876638
38566,0.015756251,0.13286114
38567,0.84422696,0.7271074
38568,0.54003507,0.48576343
38569,0.008750048,0.03915169
38570,0.79080904,0.96719927
38571,0.0943982,0.8378768
38572,0.099461734,0.38891724
38573,0.08881283,0.08749981
38574,0.044897813,0.27425802
38575,0.09485656,0.55026454
38576,0.095904484,0.20957018
38577,0.44513744,0.48592517
38578,0.810271,0.72711796
38579,0.049209103,0.7287363
38580,0.18413533,0.46364868
38581,0.66118026,0.9189856
38582,0.8505965,0.93434155
38583,0.04262871,0.7140773
38584,0.25847718,0.64814824
38585,0.33165038,0.55016065
38586,0.029594714,0.11016655
38587,0.008458382,0.23431064
38588,0.04834103,0.80470246
38589,0.0069281715,0.05156691
38590,0.5613245,0.9127937
38591,0.037495118,0.2599922
38592,0.20998141,0.6321386
38593,0.22496408,0.8730337
38594,0.03794691,0.022090465
38595,0.024217406,0.051295884
38596,0.515285,0.9179312
38597,0.09055997,0.06912204
38598,0.15488495,0.39010674
38599,0.20383275,0.59274995
38600,0.07278616,0.014760374
38601,0.3552092,0.22528447
38602,0.5409783,0.99172145
38603,0.025393672,0.05058491
38604,0.81361955,0.9190258
38605,0.188644,0.11147038
38606,0.11065185,0.38565817
38607,0.60123247,0.7834904
38608,0.06856076,0.09202449
38609,0.18145466,0.29196858
38610,0.111185335,0.5512795
38611,0.03768145,0.67011327
38612,0.188131,0.87152666
38613,0.11734267,0.44369113
38614,0.008335861,0.07026668
38615,0.08259814,0.113647856
38616,0.018493356,0.05929596
38617,0.1163475,0.020339526
38618,0.20342627,0.5233639
38619,0.03578298,0.029846286
38620,0.3420731,0.6089123
38621,0.40141207,0.9313747
38622,0.042354397,0.13286895
38623,0.04024345,0.32118875
38624,0.010310509,0.02812028
38625,0.0405098,0.20259844
38626,0.34733367,0.78337115
38627,0.92657137,0.98855233
38628,0.041945264,0.033199187
38629,0.7235565,0.9176427
38630,0.33579898,0.66105694
38631,0.16785218,0.7946224
38632,0.08734824,0.94683033
38633,0.20626636,0.30651158
38634,0.07314227,0.1309812
38635,0.013225336,0.67846537
38636,0.06987459,0.9733525
38637,0.11178798,0.45969036
38638,0.050894056,0.04894186
38639,0.70934653,0.92412937
38640,0.0036043667,0.037224233
38641,0.2587809,0.7709401
38642,0.0028557165,0.03994877
38643,0.80555224,0.92007154
38644,0.006434501,0.67347723
38645,0.46345845,0.72610134
38646,0.86099696,0.888656
38647,0.008580146,0.16891561
38648,0.8507034,0.95905715
38649,0.44994667,0.53905076
38650,0.014480615,0.05125694
38651,0.01272538,0.072286144
38652,0.30543125,0.77758217
38653,0.015771165,0.0075429743
38654,0.015967885,0.056055382
38655,0.040062934,0.4972578
38656,0.13603604,0.13817297
38657,0.061120417,0.07621643
38658,0.08696487,0.8967771
38659,0.011341523,0.062211096
38660,0.76567745,0.8621565
38661,0.019037332,0.13044564
38662,0.028714644,0.11656543
38663,0.17868058,0.12430598
38664,0.6087159,0.79634243
38665,0.13923427,0.5425955
38666,0.07947784,0.2694604
38667,0.31725472,0.5646283
38668,0.046867732,0.9774045
38669,0.016635371,0.12846996
38670,0.375969,0.6559317
38671,0.0684382,0.15283467
38672,0.1459623,0.41267768
38673,0.21697201,0.7551724
38674,0.191127,0.9498641
38675,0.028194258,0.87981397
38676,0.12657315,0.19387512
38677,0.07540424,0.3898363
38678,0.9363339,0.96590024
38679,0.21738906,0.7145029
38680,0.07625421,0.2269309
38681,0.04236368,0.0275766
38682,0.32613477,0.80217814
38683,0.32464516,0.9628898
38684,0.04333687,0.8813783
38685,0.13652378,0.7609327
38686,0.16451901,0.67950237
38687,0.05047084,0.015247132
38688,0.595349,0.78584254
38689,0.005512065,0.96804696
38690,0.03943284,0.18888322
38691,0.3443922,0.15102
38692,0.08676382,0.32006314
38693,0.028623369,0.20872198
38694,0.062209606,0.22278859
38695,0.06899496,0.33130962
38696,0.041076686,0.0922563
38697,0.16451947,0.63952816
38698,0.22142766,0.93267345
38699,0.1438819,0.840798
38700,0.02583651,0.9864095
38701,0.17454903,0.7375002
38702,0.09155693,0.23219863
38703,0.1949759,0.7072528
38704,0.7553786,0.46436578
38705,0.16552874,0.92563677
38706,0.09269512,0.12467505
38707,0.10273473,0.7992877
38708,0.67408586,0.48907074
38709,0.06825496,0.17835167
38710,0.20314787,0.642096
38711,0.6779282,0.9820209
38712,0.281866,0.937349
38713,0.08483908,0.86554426
38714,0.005132857,0.024376092
38715,0.4826168,0.782896
38716,0.0023478118,0.013873183
38717,0.064866915,0.14520721
38718,0.028370166,0.040284134
38719,0.009840592,0.043108124
38720,0.0059023863,0.05681863
38721,0.0018258309,0.04091438
38722,0.049595483,0.060048424
38723,0.090590365,0.31783283
38724,0.03164871,0.079380155
38725,0.109292194,0.09462971
38726,0.21414055,0.7562771
38727,0.36639932,0.8958514
38728,0.03211191,0.18485557
38729,0.019764122,0.81013435
38730,0.018216448,0.009148419
38731,0.017974995,0.16312912
38732,0.14529231,0.95525366
38733,0.096972555,0.48996395
38734,0.0668096,0.3767699
38735,0.88961816,0.5890875
38736,0.00029150926,0.0029141924
38737,0.022920543,0.25452158
38738,0.05576252,0.18764722
38739,0.18061343,0.039437424
38740,0.013319826,0.2979991
38741,0.029410178,0.5519647
38742,0.06345216,0.4617211
38743,0.1696848,0.842777
38744,0.79231673,0.5169494
38745,0.14045312,0.13850367
38746,0.07700586,0.8090704
38747,0.08010206,0.077836595
38748,0.7291195,0.84962255
38749,0.45717266,0.20815049
38750,0.079962984,0.48064595
38751,0.13423072,0.1607277
38752,0.008253452,0.028084438
38753,0.32841858,0.80388284
38754,0.014837008,0.073813245
38755,0.18519145,0.84644425
38756,0.022237917,0.17596066
38757,0.42559057,0.7896851
38758,0.08022612,0.15649913
38759,0.51662403,0.78530407
38760,0.0007200742,0.045645647
38761,0.0081520565,0.39030096
38762,0.2866559,0.684289
38763,0.011809776,0.038473964
38764,0.01686617,0.07402622
38765,0.008837425,0.07388371
38766,0.013255638,0.32752696
38767,0.53061336,0.9642415
38768,0.63653314,0.9301118
38769,0.2838056,0.14244793
38770,0.018451614,0.02587016
38771,0.08612625,0.21161427
38772,0.13851994,0.3320462
38773,0.100363106,0.49061272
38774,0.11919708,0.9449854
38775,0.39735818,0.5651633
38776,0.046565045,0.19360827
38777,0.049671534,0.122508116
38778,0.09785475,0.2093967
38779,0.0052609695,0.009821496
38780,0.57573324,0.63227385
38781,0.1927986,0.47599715
38782,0.0017854034,0.05207099
38783,0.120799705,0.10202292
38784,0.89903724,0.8660219
38785,0.15430444,0.9457228
38786,0.06390562,0.27035192
38787,0.44144833,0.80657464
38788,0.050797116,0.19586205
38789,0.13611029,0.94210315
38790,0.21674415,0.2362757
38791,0.10159846,0.2816802
38792,0.6921711,0.60708725
38793,0.45691836,0.94107777
38794,0.059181426,0.28213915
38795,0.39471805,0.026791092
38796,0.65614086,0.86062
38797,0.057741623,0.33768484
38798,0.10364344,0.85759497
38799,0.029672904,0.80424005
38800,0.13220453,0.3483899
38801,0.0071015577,0.048338223
38802,0.057201017,0.46918258
38803,0.04408851,0.8777889
38804,0.9499825,0.54194707
38805,0.51150924,0.9384993
38806,0.8381061,0.95645165
38807,0.010140467,0.09337005
38808,0.1284294,0.08519443
38809,0.33576468,0.34525293
38810,0.054697715,0.8454551
38811,0.019369109,0.6424494
38812,0.08058028,0.3258395
38813,0.10879275,0.035867047
38814,0.23203039,0.8848315
38815,0.008718717,0.11497444
38816,0.20146118,0.6873292
38817,0.07306836,0.47531408
38818,0.46450812,0.74004495
38819,0.016307136,0.44880578
38820,0.043285366,0.037306264
38821,0.08622636,0.21339072
38822,0.100440025,0.9397227
38823,0.0147877075,0.036675293
38824,0.5158509,0.1523194
38825,0.44434687,0.5385393
38826,0.31128168,0.68387586
38827,0.022810133,0.12862138
38828,0.061986975,0.6340182
38829,0.050382216,0.38771322
38830,0.06030816,0.934251
38831,0.06777144,0.010577528
38832,0.0817379,0.13962112
38833,0.0026232966,0.030656151
38834,0.0795643,0.06359429
38835,0.08895004,0.47629616
38836,0.04317182,0.05698971
38837,0.5797465,0.85700077
38838,0.03786233,0.05053329
38839,0.04632666,0.29847607
38840,0.06261698,0.62083596
38841,0.012851396,0.09658604
38842,0.88706666,0.98600405
38843,0.066748686,0.75901777
38844,0.039462633,0.024988998
38845,0.01844984,0.19431297
38846,0.032780193,0.6450521
38847,0.12638986,0.048164308
38848,0.048245728,0.97643334
38849,0.3492464,0.81872493
38850,0.05793263,0.8302723
38851,0.10688665,0.6847143
38852,0.07750404,0.58528537
38853,0.007530316,0.016518956
38854,0.159146,0.54536784
38855,0.0770828,0.9885052
38856,0.06847397,0.2517223
38857,0.015729105,0.058445763
38858,0.16970731,0.69768125
38859,0.15332748,0.47254518
38860,0.014695353,0.04290002
38861,0.023481395,0.098742664
38862,0.092914075,0.9444544
38863,0.024581004,0.099336535
38864,0.12443206,0.94872075
38865,0.0022865161,0.15798315
38866,0.06041754,0.017384132
38867,0.15949404,0.29568538
38868,0.01963698,0.070168674
38869,0.2195567,0.6524868
38870,0.31116477,0.6153759
38871,0.019847983,0.015732273
38872,0.3374812,0.8035838
38873,0.005282356,0.008332303
38874,0.3225362,0.6302399
38875,0.4090099,0.7494797
38876,0.16822045,0.19334824
38877,0.06713488,0.0895332
38878,0.0031043787,0.6444397
38879,0.12480308,0.76171774
38880,0.056358133,0.91164535
38881,0.6468993,0.29804403
38882,0.10725909,0.6601149
38883,0.26639622,0.18475726
38884,0.06247483,0.8305781
38885,0.0070359935,0.019643476
38886,0.09955974,0.09425551
38887,0.033570927,0.86692864
38888,0.6528469,0.67531174
38889,0.22771364,0.62088406
38890,0.76109564,0.4654525
38891,0.24700366,0.7096211
38892,0.06836559,0.87219965
38893,0.5151666,0.9255675
38894,0.8445843,0.97209466
38895,0.77351576,0.89778024
38896,0.015962971,0.067924544
38897,0.44169858,0.6146631
38898,0.43582296,0.8478616
38899,0.012265231,0.10738365
38900,0.7108334,0.96328706
38901,0.18614984,0.6260913
38902,0.06631468,0.09184558
38903,0.83342576,0.96980137
38904,0.009259047,0.007727735
38905,0.19335902,0.10105003
38906,0.860176,0.9299239
38907,0.477661,0.5696305
38908,0.026830882,0.014961815
38909,0.05910595,0.2896782
38910,0.02181939,0.07960792
38911,0.056536358,0.06053736
38912,0.061847676,0.929703
38913,0.37969133,0.5581237
38914,0.099263355,0.19391866
38915,0.048735186,0.833801
38916,0.7213882,0.6376909
38917,0.14451197,0.33945847
38918,0.035788372,0.05452612
38919,0.34353465,0.23528509
38920,0.07557648,0.9656592
38921,0.21984836,0.3198543
38922,0.016444242,0.04636022
38923,0.022564389,0.5964142
38924,0.046212714,0.1402212
38925,0.668185,0.6321263
38926,0.33293566,0.27573198
38927,0.023793548,0.076651566
38928,0.03644488,0.30802983
38929,0.2963295,0.8373034
38930,0.008051813,0.009695452
38931,0.042707477,0.34430477
38932,0.4806737,0.54962647
38933,0.04951609,0.11447381
38934,0.19108403,0.37668163
38935,0.1597897,0.20658652
38936,0.6466178,0.89401746
38937,0.43332222,0.26506734
38938,0.22584535,0.2737055
38939,0.9487437,0.9631067
38940,0.19500934,0.8656265
38941,0.027618866,0.04913531
38942,0.0025826478,0.034292765
38943,0.8248434,0.76479787
38944,0.6272209,0.96391743
38945,0.045376133,0.60641783
38946,0.90019816,0.75456953
38947,0.10246096,0.9182862
38948,0.65179425,0.79162157
38949,0.3436178,0.2564706
38950,0.21256354,0.0720586
38951,0.18424462,0.89542544
38952,0.021976061,0.27288502
38953,0.053302627,0.55757415
38954,0.85116315,0.552145
38955,0.3417814,0.68323594
38956,0.115199335,0.7842977
38957,0.054602664,0.04209516
38958,0.0073088165,0.02094847
38959,0.028313069,0.1089163
38960,0.048435487,0.15146635
38961,0.06349002,0.39866444
38962,0.035964746,0.12345151
38963,0.32786456,0.6822566
38964,0.044979844,0.026206685
38965,0.23888747,0.11435242
38966,0.016643751,0.09546686
38967,0.010176188,0.031967465
38968,0.028151397,0.9641892
38969,0.65438294,0.87968284
38970,0.10185475,0.020471605
38971,0.16846879,0.86818117
38972,0.059926722,0.12991588
38973,0.10471343,0.841608
38974,0.78690916,0.9816155
38975,0.03480931,0.3111719
38976,0.6925862,0.8854653
38977,0.04054868,0.17700623
38978,0.006383353,0.00834363
38979,0.043050393,0.3342906
38980,0.068885155,0.588014
38981,0.03489105,0.023586914
38982,0.19436015,0.7889918
38983,0.014190991,0.027210051
38984,0.18432494,0.17017774
38985,0.09296249,0.7153664
38986,0.5465864,0.95296264
38987,0.032352626,0.5309467
38988,0.035223562,0.97533596
38989,0.37973976,0.95391613
38990,0.048656095,0.43828946
38991,0.2761661,0.73134685
38992,0.13950181,0.61573637
38993,0.7679352,0.058830604
38994,0.030752512,0.56808996
38995,0.07569596,0.8818552
38996,0.05488352,0.9606259
38997,0.005831362,0.021051133
38998,0.15307593,0.44716877
38999,0.025049835,0.27622235
39000,0.8302166,0.9088406
39001,0.29457667,0.5686729
39002,0.007897743,0.102089435
39003,0.6788328,0.9019479
39004,0.10883673,0.85298276
39005,0.09049129,0.3501935
39006,0.60592073,0.6258418
39007,0.010478777,0.07665133
39008,0.13686223,0.09732892
39009,0.5892565,0.7740251
39010,0.9485206,0.8265274
39011,0.014371984,0.24840091
39012,0.017451175,0.044613734
39013,0.5880719,0.968182
39014,0.36069447,0.031583715
39015,0.16414426,0.94670016
39016,0.23925075,0.103218056
39017,0.01496069,0.078834906
39018,0.77383846,0.9364849
39019,0.15153565,0.48086295
39020,0.11652179,0.8665875
39021,0.012225994,0.14020722
39022,0.45489734,0.8930919
39023,0.9385599,0.9455787
39024,0.3124428,0.49032164
39025,0.011643262,0.08034182
39026,0.058905665,0.15375155
39027,0.05828967,0.82696134
39028,0.5938188,0.92760044
39029,0.00503564,0.024722597
39030,0.06482423,0.31612107
39031,0.014313049,0.05978249
39032,0.07577529,0.13233955
39033,0.0055657504,0.010512437
39034,0.15031,0.24051356
39035,0.02526131,0.18346083
39036,0.30716988,0.15587728
39037,0.3572783,0.1848272
39038,0.049453415,0.031640414
39039,0.13886543,0.018842882
39040,0.106718734,0.44130558
39041,0.044304114,0.1262854
39042,0.12357983,0.7041599
39043,0.11551764,0.08485448
39044,0.82352954,0.96918005
39045,0.100464545,0.7441451
39046,0.004071506,0.020188393
39047,0.1184648,0.08615489
39048,0.4999904,0.9059094
39049,0.1490301,0.30943465
39050,0.19147757,0.8835132
39051,0.17419736,0.2516993
39052,0.41470015,0.44721782
39053,0.2697236,0.45551622
39054,0.028864296,0.12945774
39055,0.11261556,0.3323156
39056,0.05074759,0.025583573
39057,0.007036336,0.08217505
39058,0.21236758,0.059323575
39059,0.094005756,0.054277647
39060,0.45576924,0.84315425
39061,0.027864017,0.35511658
39062,0.046357226,0.22708978
39063,0.20072232,0.5607055
39064,0.17604233,0.35215214
39065,0.0904002,0.55817956
39066,0.06811268,0.5691549
39067,0.3876318,0.72435933
39068,0.033326384,0.21776547
39069,0.030564556,0.35105303
39070,0.060066845,0.702165
39071,0.23769319,0.8521415
39072,0.032776978,0.036836825
39073,0.54126143,0.6300603
39074,0.07057698,0.8337144
39075,0.30788928,0.38152605
39076,0.0034454702,0.007958738
39077,0.050758757,0.8438595
39078,0.052988265,0.031064456
39079,0.05294823,0.0864985
39080,0.36656335,0.87550324
39081,0.13822256,0.12987868
39082,0.0063511305,0.021441562
39083,0.048860494,0.08393498
39084,0.5589834,0.89745575
39085,0.5241212,0.80721587
39086,0.051208023,0.07196807
39087,0.11486517,0.5535993
39088,0.89949495,0.95346934
39089,0.10882762,0.21544066
39090,0.5985617,0.6641112
39091,0.18154763,0.9670004
39092,0.5382627,0.5135301
39093,0.67029834,0.5926997
39094,0.11553113,0.37780365
39095,0.20115729,0.5625995
39096,0.0051803268,0.07300489
39097,0.14522439,0.8259826
39098,0.024994899,0.14475232
39099,0.31970897,0.6814464
39100,0.18677829,0.58910215
39101,0.12449478,0.88781273
39102,0.0042994637,0.13136347
39103,0.06274342,0.080923855
39104,0.097405724,0.23306516
39105,0.37532637,0.34383944
39106,0.051688924,0.84701127
39107,0.1790039,0.7417627
39108,0.4362795,0.34439495
39109,0.083252534,0.98343074
39110,0.06789687,0.9177574
39111,0.16293363,0.78490543
39112,0.14875184,0.888968
39113,0.18186446,0.9314739
39114,0.18967551,0.45249873
39115,0.020643217,0.19012602
39116,0.11864139,0.09230246
39117,0.14929226,0.4810391
39118,0.0991642,0.09885123
39119,0.31447133,0.9155876
39120,0.62633353,0.9597193
39121,0.064564586,0.16088884
39122,0.055852752,0.077060364
39123,0.05348389,0.9333701
39124,0.04286225,0.87772816
39125,0.025202483,0.40925437
39126,0.22274058,0.33914793
39127,0.5532859,0.90904343
39128,0.017459868,0.28030345
39129,0.21217181,0.09432978
39130,0.4963412,0.9399451
39131,0.5311359,0.9379315
39132,0.022363337,0.85773087
39133,0.055409998,0.05433619
39134,0.20495535,0.33578306
39135,0.21759474,0.656027
39136,0.124066085,0.489316
39137,0.07036159,0.81665885
39138,0.29092073,0.5070184
39139,0.039565984,0.38433275
39140,0.6141354,0.8071437
39141,0.5098119,0.42354068
39142,0.05571746,0.4234426
39143,0.016474362,0.1837589
39144,0.08199757,0.09324501
39145,0.48593256,0.87203866
39146,0.04676112,0.06307651
39147,0.02724218,0.09675192
39148,0.27968985,0.3487101
39149,0.13898033,0.395299
39150,0.013573975,0.11664772
39151,0.02896879,0.072669685
39152,0.22539595,0.8669382
39153,0.09250437,0.2726668
39154,0.0047316803,0.011364323
39155,0.320293,0.79963124
39156,0.65780073,0.9651872
39157,0.058948006,0.14000557
39158,0.12523586,0.45959315
39159,0.0064073326,0.04540388
39160,0.06597813,0.45341983
39161,0.10518737,0.4654046
39162,0.12080079,0.22202164
39163,0.15085392,0.7647291
39164,0.23454277,0.22871137
39165,0.08889299,0.95875
39166,0.0705419,0.8612093
39167,0.018187633,0.60448694
39168,0.007854588,0.070296355
39169,0.04138692,0.24130608
39170,0.21165745,0.7319081
39171,0.009307137,0.21407461
39172,0.7658106,0.8599765
39173,0.041180022,0.35915715
39174,0.035186023,0.6144265
39175,0.13566856,0.20336008
39176,0.40585756,0.5138552
39177,0.01199216,0.69955605
39178,0.034890722,0.69089
39179,0.11344306,0.2028583
39180,0.42885017,0.8985204
39181,0.07966621,0.6235848
39182,0.059546676,0.08154581
39183,0.575403,0.9274816
39184,0.20311138,0.082410514
39185,0.09727202,0.28239125
39186,0.10615739,0.5857538
39187,0.09140493,0.52122843
39188,0.41376838,0.9361314
39189,0.033735286,0.23568538
39190,0.21807265,0.16169846
39191,0.4956147,0.6202513
39192,0.4424021,0.58442295
39193,0.24957208,0.09771475
39194,0.21217155,0.12219032
39195,0.007614657,0.07887451
39196,0.7180184,0.9342581
39197,0.571063,0.7028085
39198,0.3748186,0.83343595
39199,0.21386896,0.14103737
39200,0.014681799,0.1633891
39201,0.21366379,0.9157558
39202,0.007247663,0.08026872
39203,0.3417861,0.7863208
39204,0.13203093,0.62643576
39205,0.0120700365,0.09471549
39206,0.9579368,0.97630966
39207,0.12545075,0.9091704
39208,0.07984763,0.52397853
39209,0.029071987,0.8997618
39210,0.2894458,0.090942316
39211,0.024259968,0.053121947
39212,0.026147865,0.11489789
39213,0.10642974,0.47340795
39214,0.6318616,0.868645
39215,0.14759369,0.92549
39216,0.003024368,0.03605009
39217,0.01875154,0.7216594
